From Type,From Name,From Place,Edge Type,To Type,To Name,To Place,Date,Weight,Identifier,Reference
Person,Robert Lloyd,,WROTE LETTER TO,Person,Madam Harcourt,,"1690, Jan 10",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11714
Person,Joseph Plymley,,WROTE LETTER TO,Person,Lady Gerard,,"1690, Jun 30",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11715
Person,Abigail White,,WROTE LETTER TO,Person,Lady Gerard,,"1690, May 22",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11716
Person,Mary Caren,Shoerw,WROTE LETTER TO,Person,Lady Gerard,,"1690, Apr 30",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11718
Person,John Underwood,,WROTE LETTER TO,Person,Lady Gerard,,"1690, May 24",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11722
Person,Robert Lloyd,Litchfield,WROTE LETTER TO,Person,Lady Gerard,,"1690, May 18",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11742
Person,J. Nisbet,Kinneil,WROTE LETTER TO,Person,John Clark,,"1690, Sep 27",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11745
Person,William Crawford,Hamilton,WROTE LETTER TO,Person,John Clark,,"1690, Aug 1",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11746
Person,Charles Hamilton,,WROTE LETTER TO,Person,John Hamilton,Hamilton,"1690, Dec 31",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11748
Person,Charles Hamilton,Glasgow,WROTE LETTER TO,Person,John Hamilton,Hamilton,"1690, Nov 24",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11750
Person,Patrick Bellenden,Parckeind,WROTE LETTER TO,Person,James Nisbit,,"1691, Dec 30",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11752
Person,Archibald Hamilton,Hamilton,WROTE LETTER TO,Person,John Clark,Edinburgh,"1690, Feb 22",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11760
Person,John Baillie,Woodside,WROTE LETTER TO,Person,John Clark,Edinburgh,"1690, Jul 8",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11761
Person,Archibald Hamilton,Hamilton,WROTE LETTER TO,Person,John Clark,Edinburgh,"1690, Feb 12",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11762
Person,John Clark,Hamilton,WROTE LETTER TO,Person,"John Clark, younger",,"1690, Jan 11",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11763
Person,W. Hamilton,Hamilton,WROTE LETTER TO,Person,John Clark,Edinburgh,"1689, Dec 23",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11764
Person,William Hamilton,Hamilton,WROTE LETTER TO,Person,John Clark,Edinburgh,"1689, Dec 21",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11765
Person,James,,WROTE LETTER TO,Person,John Clark,Edinburgh,"1690, Feb 3",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11767
Person,David Marshall,Hamilton,WROTE LETTER TO,Person,John Clark,Edinburgh,"1691, Mar 23",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11770
Person,William Scott,,WROTE LETTER TO,Person,John Clark,Edinburgh,"1690, Jun 16",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11771
Person,John Clark,Hamiton,WROTE LETTER TO,Person,"John Clark, younger",Edinburgh,"1689, Nov 9",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11783
Person,John Clark,Hamiton,WROTE LETTER TO,Person,"John Clark, younger",Edinburgh,"1689, Dec 23",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11784
Person,John Clark,Hamiton,WROTE LETTER TO,Person,"John Clark, younger",Edinburgh,"1690, Feb 17",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11785
Person,"John Clark, younger",Edinburgh,WROTE LETTER TO,Person,John Clark,Hamilton,"1692, Jun 29",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11786
Person,Polwarth,Edinburgh,WROTE LETTER TO,Person,Hamilton,,"1692, Sep 21",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11792
Person,Archibald Hamilton,Speethead,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Nov 22",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11795
Person,Countess of Sunderland,Windsor,WROTE LETTER TO,Person,Duchess of Hamilton,,"1688, Feb 3",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11797
Person,James Colthart,,WROTE LETTER TO,Person,Patrick Cockburn,,"1691, May 27",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11828
Person,King William,,WROTE LETTER TO,Organization,Convention of Estates,Edinburgh,c 1689,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11842
Person,King James,Dublin Castle,WROTE LETTER TO,Person,Atholl,,"1689, Mar 29",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11843
Person,King James,Dublin Castle,WROTE LETTER TO,Person,Balcarres,,"1689, Mar 29",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11844
Person,King James,Dublin Castle,WROTE LETTER TO,Person,Dundee,,"1689, Mar 29",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11845
Organization,Convention of Estates,Edinburgh,WROTE LETTER TO,Person,King William,,"1689, Apr 22",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11846
Person,King William,,WROTE LETTER TO,Group,Noblemen and Gentlemen of Scotland,,"1689, Jan 14",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11847
Person,Tweeddale,Edinburgh,WROTE LETTER TO,Organization,Commissioners of Supply Lanarkshire,,"1692, Apr 30",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11851
Organization,Commissioners of Supply Lanarkshire,Lanarkshire,WROTE LETTER TO,Person,Tweeddale,,"1692, May 2",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11852
Person,George Skirving,,WROTE LETTER TO,Person,John Clark,Edinburgh,c 1690,1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11858
Person,Robert Naismith,Hamilton,WROTE LETTER TO,Person,Unknown,,"1690, Jan 3",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11859
Person,Arthur Naismith,Edinburgh,WROTE LETTER TO,Person,Baillie Clerk,,"1689, Jul 10",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11860
Person,John Hamilton,Hamilton,WROTE LETTER TO,Person,John Clark,Edinburgh,"1690, Jan 27",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11861
Person,John Craig,Edinburgh,WROTE LETTER TO,Person,His wife,,"1689, Jul 9",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11862
Person,Andrew Schaw,Hamilton,WROTE LETTER TO,Person,John Clark,,"1690, Mar 25",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11863
Person,John Hamilton,Broomhill,WROTE LETTER TO,Person,John Clark,Edinburgh,"1690, Jan 14",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11864
Person,J. Nisbet,Linlithgow,WROTE LETTER TO,Person,John Clark,Edinburgh,"1690, Oct 24",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11865
Person,John Craig,Edinburgh,WROTE LETTER TO,Person,John Clark,Edinburgh,"1689, Sep 9",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11866
Person,George Skirving,Glasgow,WROTE LETTER TO,Person,John Clark,Edinburgh,"1690, May 17",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11867
Person,George Skirving,Glasgow,WROTE LETTER TO,Person,John Clark,Edinburgh,"1691, Jul 2",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11868
Person,John Naismith,Hamilton,WROTE LETTER TO,Person,John Clark,,"1690, Feb 24",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11869
Person,Alexander Smith,,WROTE LETTER TO,Person,Mrs. Tylor,,"1690, May 27",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11959
Person,Robert Lloyd,Litchfield,WROTE LETTER TO,Person,Lady Gerard,,"1690, May 23",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11988
Person,George Mackenzie,,WROTE LETTER TO,Person,Sheriff Depute Lanark,Lanark,"1688, Sep 19",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11989/1
Person,W.B.,,WROTE LETTER TO,Person,Mr. Ward,,"1691, May 7",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11990
Person,John Craig,,WROTE LETTER TO,Person,Unknown,,"1688, Oct 29",1,Correspondence of the Dukes of Hamilton and Brandon,GD406/1/11992
Person,John Dalrymple,London,Letter,Person,Hamilton,,"1691, March 3",1,Hamilton Manuscripts Printed,2
Person,John Dalrymple,Hague,Letter,Person,Hamilton,,"1691, April 20",1,Hamilton Manuscripts Printed,2
Person,Melville,,Letter,Person,Hamilton,,1691,1,Hamilton Manuscripts Printed,2
Person,Hamilton,,Letter,Person,Melville,,"1691, Aug 29",1,Hamilton Manuscripts Printed,2
Person,John Dalrymple,Hague,Letter,Person,Hamilton,,"1691, Oct 24",1,Hamilton Manuscripts Printed,2
Person,Melville,,Letter,Person,Hamilton,,"1691, Nov 2",1,Hamilton Manuscripts Printed,2
Person,King James,St. Germain,Letter,Person,Major General Buchan,,"1691, Dec 12",1,Hamilton Manuscripts Printed,2
Person,Portland,,Letter,Person,Hamilton,,"1692, Feb 20",1,Hamilton Manuscripts Printed,2
Person,King William,Windsor,Letter,Group,"Shrewsbury, Halifax, Lord Delamere",,"1688, Dec 17",1,Hamilton Manuscripts Printed,1
Person,Hamilton,,Letter,Person,King William,,"1689, March 23",1,Hamilton Manuscripts Printed,1
Person,King William,Hampton Court,Letter,Person,Hamilton,,"1689, April 2",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,King William,,"1689, April 17",1,Hamilton Manuscripts Printed,1
Person,King William,Hampton Court,Letter,Person,Hamilton,,"1689, April 25",1,Hamilton Manuscripts Printed,1
Person,King William,Hampton Court,Letter,Person,Hamilton,,"1689, May 17",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,King William,,"1689, May 25",1,Hamilton Manuscripts Printed,1
Person,King William,Copthall,Letter,Person,Hamilton,,"1689, May 31",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,King William,,"1689, June 6",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,King William,,"1689, June 22",1,Hamilton Manuscripts Printed,1
Person,King William,Hampton Court,Letter,Person,Hamilton,,"1689, July 4",1,Hamilton Manuscripts Printed,1
Person,King William,Whitehall,Letter,Person,Hamilton,,"1689, July 17",1,Hamilton Manuscripts Printed,1
Person,King William,Hampton Court,Letter,Person,Hamilton,,"1689, July 4",1,Hamilton Manuscripts Printed,1
Person,King William,Kensington,Letter,Person,Hamilton,,"1690, Jan 21",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,King William,,"1690, Feb 21",1,Hamilton Manuscripts Printed,1
Person,Queen Mary,Kensington,Letter,Person,Hamilton,,"1691, July 22",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Queen Mary,,"1691, July 29",1,Hamilton Manuscripts Printed,1
Person,King James,Dublin Castle,Intercepted Letter,Person,Dundee,,"1689, March 29",1,Hamilton Manuscripts Printed,1
Person,King James,Dublin Castle,Intercepted Letter,Person,Balcarres,,"1689, March 29",1,Hamilton Manuscripts Printed,1
Person,King James,Dublin Castle,Intercepted Letter,Person,Marquis Altholl,,"1689, March 29",1,Hamilton Manuscripts Printed,1
Person,Melfort,,Intercepted Letter,Person,Dundee,,"1689, March 30",1,Hamilton Manuscripts Printed,1
Person,Melfort,,Intercepted Letter,Person,Perth,,"1689, March 30",1,Hamilton Manuscripts Printed,1
Person,Melfort,,Intercepted Letter,Person,Balcarres,,"1689, March 30",1,Hamilton Manuscripts Printed,1
Person,Mackay,Strathspey,Letter,Person,Hamilton,,"1689, June 13",1,Hamilton Manuscripts Printed,1
Person,Mackay,Inverness,Letter,Person,Hamilton,,"1689, June 19",1,Hamilton Manuscripts Printed,1
Person,Mackay,Fettercairn,Letter,Person,Hamilton,,"1689, July 4",1,Hamilton Manuscripts Printed,1
Person,Mackay,Stirling,Letter,Person,Hamilton,,Undated,1,Hamilton Manuscripts Printed,1
Person,Mackay,St. Johnston,Letter,Person,Hamilton,,"1689, July 26",1,Hamilton Manuscripts Printed,1
Person,Mackay,Stirling,Letter,Person,Hamilton,,"1689, July 30",1,Hamilton Manuscripts Printed,1
Person,Mackay,St. Johnston,Letter,Person,Hamilton,,"1689, August 4",1,Hamilton Manuscripts Printed,1
Person,Mackay,Forfar,Letter,Person,Hamilton,,"1689, August 8",1,Hamilton Manuscripts Printed,1
Person,Mackay,Aberdeen,Letter,Person,Hamilton,,"1689, August 11",1,Hamilton Manuscripts Printed,1
Person,Mackay,Edinburgh,Letter,Person,Hamilton,London,"1689, September 24",1,Hamilton Manuscripts Printed,1
Group,"Argyll, Skelmorlie",London,Letter,Person,Hamilton,,"1689, May 12",1,Hamilton Manuscripts Printed,1
Person,Argyll,Dumbarton,Letter,Person,Hamilton,,"1689, July 14",4,Hamilton Manuscripts Printed,1
Person,Argyll,,Letter,Person,Hamilton,,"1689, July 18",1,Hamilton Manuscripts Printed,1
Person,Argyll,,Letter,Person,Hamilton,,"1689, July 25",1,Hamilton Manuscripts Printed,1
Person,Henry Farquar,Lochiel,Confession,Person,Argyll,,"1689, July 24",1,Hamilton Manuscripts Printed,1
Person,Argyll,Gareloch,Letter,Person,Hamilton,,"1689, August 2",1,Hamilton Manuscripts Printed,1
Person,Argyll,Glasgow,Letter,Person,Hamilton,,"1689, August 5",2,Hamilton Manuscripts Printed,1
Person,Rooke,Kintyre,Letter,Person,Hamilton,,"1689, May 11",1,Hamilton Manuscripts Printed,1
Person,Kirke,Derry Lough,Letter,Person,Hamilton,,"1689, June 19",1,Hamilton Manuscripts Printed,1
Person,Rooke,Derry Lough,Letter,Person,Hamilton,,"1689, June 20",1,Hamilton Manuscripts Printed,1
Person,Rooke,Islay,Letter,Person,Hamilton,,"1689, July 20",1,Hamilton Manuscripts Printed,1
Person,Kirke,Derry Lough,Letter,Person,Hamilton,,"1689, July 29",1,Hamilton Manuscripts Printed,1
Person,Kirke,Isle of Inch,Proclamation,Person,General of Irish Army,,"1689, July 24",1,Hamilton Manuscripts Printed,1
Group,"George Walker, Jno Michelburne",Derry,Letter,Person,Kirke,,"1689, July 19",1,Hamilton Manuscripts Printed,1
Person,Rooke,Carrickfergus,Letter,Person,Kirke,,"1689, July 30",1,Hamilton Manuscripts Printed,1
Person,Rooke,Kintyre,Letter,Person,Kirke,,"1689, August 2",1,Hamilton Manuscripts Printed,1
Person,Kirke,Isle of Inch,Account,Person,Hamilton,,"1689, August 4",1,Hamilton Manuscripts Printed,1
Person,Rooke,Kintyre,Letter,Person,Hamilton,,"1689, August 9",1,Hamilton Manuscripts Printed,1
Person,"Mr. Walker, Governor of Londonderry",Kintyre,Account,Person,Rooke,,"1689, August 9",1,Hamilton Manuscripts Printed,1
Person,Rooke,Donaghadee,Letter,Person,Hamilton,,"1689, August 13",1,Hamilton Manuscripts Printed,1
Person,Schomberg,Highlake Road,Letter,Person,Hamilton,,"1689, August 12",1,Hamilton Manuscripts Printed,1
Person,Schomberg,Bangor,Letter,Person,Hamilton,,"1689, August 13",1,Hamilton Manuscripts Printed,1
Person,Rooke ,Carrickfergus,Letter,Person,Hamilton,,"1689, August 26",1,Hamilton Manuscripts Printed,1
Person,Fullarton,Portpatrick,Letter,Person,Hamilton,,"1689, July 26",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, May 20",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, May 21",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, May 18",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, May 25",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, May 31",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, May 30",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, June 1",1,Hamilton Manuscripts Printed,1
Person,Mackay,,Letter,Person,Melville,,"1689, June 1",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, June 4",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, June 6",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, June 8",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, June 13",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, June 14",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, June 18",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, June 18",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, June 15",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, June 23",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, June 25",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, June 27",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, July 2",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, July 4",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, July 2",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, July 6",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, July 4",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, July 9",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, July 8",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, July 11",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, July 13",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, July 13",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, July 18",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, July 17",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, July 19",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, July 23",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, July 25",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, July 25",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, July 27",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, July 28",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, July 30",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, August 1",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, August 1",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, August 3",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, August 3",1,Hamilton Manuscripts Printed,1
Person,Melville,London,Letter,Person,Hamilton,Holyrood House,"1689, August 5",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, August 6",1,Hamilton Manuscripts Printed,1
Person,Hamilton,Holyrood House,Letter,Person,Melville,London,"1689, August 8",1,Hamilton Manuscripts Printed,1
